股票代码,股票简称,公告ID,公告标题,公告时间,时间戳,PDF链接,PDF大小(KB),板块,公告类型代码,orgId
000651,格力电器,13965859,格力电器2003年年度报告摘要,2004-04-23,1082672700000,https://static.cninfo.com.cn/finalpage/2004-04-23/13965859.PDF,86,SZZB,01030110||01010501||010112,gssz0000651
000651,格力电器,13965850,格力电器2003年年度报告,2004-04-23,1082671298000,https://static.cninfo.com.cn/finalpage/2004-04-23/13965850.PDF,199,SZZB,01030101||01010501||010112,gssz0000651
000651,格力电器,10575428,格力电器2002年年度报告,2003-04-19,1050704608000,https://static.cninfo.com.cn/finalpage/2003-04-19/10575428.PDF,192,SZZB,01030101||01010501||010112,gssz0000651
000651,格力电器,10575430,格力电器2002年年度报告摘要,2003-04-19,1050703539000,https://static.cninfo.com.cn/finalpage/2003-04-19/10575430.PDF,82,SZZB,01030110||01010501||010112,gssz0000651
000333,美的集团,1225065145,2025年年度报告,2026-03-31,1774886400000,https://static.cninfo.com.cn/finalpage/2026-03-31/1225065145.PDF,5804,SZZB,01010503||010112||010301,9900005965
000333,美的集团,1225058109,2025年年度报告摘要,2026-03-31,1774886400000,https://static.cninfo.com.cn/finalpage/2026-03-31/1225058109.PDF,288,SZZB,01010503||010112||010301,9900005965
000333,美的集团,1222951198,2024年年度报告摘要,2025-03-29,1743177600000,https://static.cninfo.com.cn/finalpage/2025-03-29/1222951198.PDF,507,SZZB,01010503||010112||010301,9900005965
000333,美的集团,1222951181,2024年年度报告,2025-03-29,1743177600000,https://static.cninfo.com.cn/finalpage/2025-03-29/1222951181.PDF,6581,SZZB,01010503||010112||010301,9900005965
000333,美的集团,1219636027,2023年年度报告（英文版）,2024-04-17,1713283200000,https://static.cninfo.com.cn/finalpage/2024-04-17/1219636027.PDF,8703,SZZB,01010503||010112||010301,9900005965
000333,美的集团,1219429374,2023年年度报告,2024-03-28,1711555200000,https://static.cninfo.com.cn/finalpage/2024-03-28/1219429374.PDF,6463,SZZB,01010503||010112||010301,9900005965
000333,美的集团,1219429369,2023年年度报告摘要,2024-03-28,1711555200000,https://static.cninfo.com.cn/finalpage/2024-03-28/1219429369.PDF,406,SZZB,01010503||010112||010301,9900005965
000333,美的集团,1216695045,2022年年度报告,2023-04-29,1682697600000,https://static.cninfo.com.cn/finalpage/2023-04-29/1216695045.PDF,6253,SZZB,01010503||010112||010301,9900005965
000333,美的集团,1216694996,2022年年度报告（英文版）,2023-04-29,1682697600000,https://static.cninfo.com.cn/finalpage/2023-04-29/1216694996.PDF,3687,SZZB,01010503||010112||010301,9900005965
000333,美的集团,1216694955,2022年年度报告摘要,2023-04-29,1682697600000,https://static.cninfo.com.cn/finalpage/2023-04-29/1216694955.PDF,258,SZZB,01010503||010112||010301,9900005965
000333,美的集团,1213284360,2021年年度报告全文（英文）,2022-05-06,1651766400000,https://static.cninfo.com.cn/finalpage/2022-05-06/1213284360.PDF,3546,SZZB,01010503||010112||010301,9900005965
000333,美的集团,1213264815,2021年年度报告,2022-04-30,1651248000000,https://static.cninfo.com.cn/finalpage/2022-04-30/1213264815.PDF,4347,SZZB,01010503||010112||010301,9900005965
000333,美的集团,1213264760,2021年年度报告摘要,2022-04-30,1651248000000,https://static.cninfo.com.cn/finalpage/2022-04-30/1213264760.PDF,224,SZZB,01010503||010112||010301,9900005965
000333,美的集团,1209870378,2020年年度报告（英文版）,2021-04-30,1619712000000,https://static.cninfo.com.cn/finalpage/2021-04-30/1209870378.PDF,2616,SZZB,01010503||010112||01030120,9900005965
000333,美的集团,1209870336,2020年年度报告,2021-04-30,1619712000000,https://static.cninfo.com.cn/finalpage/2021-04-30/1209870336.PDF,5163,SZZB,01010503||010112||01030101,9900005965
000333,美的集团,1209870313,2020年年度报告摘要,2021-04-30,1619712000000,https://static.cninfo.com.cn/finalpage/2021-04-30/1209870313.PDF,246,SZZB,01010503||010112||01030110,9900005965
000333,美的集团,1207684829,2019年年度报告,2020-04-30,1588176000000,https://static.cninfo.com.cn/finalpage/2020-04-30/1207684829.PDF,4890,SZZB,01010503||010112||01030101,9900005965
000333,美的集团,1207684810,2019年年度报告摘要,2020-04-30,1588176000000,https://static.cninfo.com.cn/finalpage/2020-04-30/1207684810.PDF,264,SZZB,01010503||010112||01030110,9900005965
000333,美的集团,1207684807,2019年年度报告（英文版）,2020-04-30,1588176000000,https://static.cninfo.com.cn/finalpage/2020-04-30/1207684807.PDF,3909,SZZB,01010503||010112||01030120,9900005965
000333,美的集团,1206062046,2018年年度报告（英文版）,2019-04-20,1555689600000,https://static.cninfo.com.cn/finalpage/2019-04-20/1206062046.PDF,3898,SZZB,01010503||010112||01030120,9900005965
000333,美的集团,1206062041,2018年年度报告,2019-04-20,1555689600000,https://static.cninfo.com.cn/finalpage/2019-04-20/1206062041.PDF,4515,SZZB,01010503||010112||01030101,9900005965
000333,美的集团,1206062022,2018年年度报告摘要,2019-04-20,1555689600000,https://static.cninfo.com.cn/finalpage/2019-04-20/1206062022.PDF,353,SZZB,01010503||010112||01030110,9900005965
000333,美的集团,1204702051,2017年年度报告（英文版）,2018-04-24,1524499200000,https://static.cninfo.com.cn/finalpage/2018-04-24/1204702051.PDF,3768,SZZB,01010503||010112||01030120,9900005965
000333,美的集团,1204557296,2017年年度报告,2018-03-31,1522425600000,https://static.cninfo.com.cn/finalpage/2018-03-31/1204557296.PDF,4248,SZZB,01010503||010112||01030101,9900005965
000333,美的集团,1204557294,2017年年度报告摘要,2018-03-31,1522425600000,https://static.cninfo.com.cn/finalpage/2018-03-31/1204557294.PDF,289,SZZB,01010503||010112||01030110,9900005965
000333,美的集团,1203371946,2016年年度报告（英文版）,2017-04-25,1493049600000,https://static.cninfo.com.cn/finalpage/2017-04-25/1203371946.PDF,2980,SZZB,01010503||010112||01030120,9900005965
000333,美的集团,1203240702,2016年年度报告摘要,2017-03-31,1490889600000,https://static.cninfo.com.cn/finalpage/2017-03-31/1203240702.PDF,281,SZZB,01010503||010112||01030110,9900005965
000333,美的集团,1203240657,2016年年度报告,2017-03-31,1490889600000,https://static.cninfo.com.cn/finalpage/2017-03-31/1203240657.PDF,5448,SZZB,01010503||010112||01030101,9900005965
000333,美的集团,1202194307,2015年年度报告（英文版）,2016-04-19,1460995200000,https://static.cninfo.com.cn/finalpage/2016-04-19/1202194307.PDF,4932,SZZB,01010503||010112||01030120,9900005965
000333,美的集团,1202084987,2015年年度报告,2016-03-26,1458921600000,https://static.cninfo.com.cn/finalpage/2016-03-26/1202084987.PDF,1632,SZZB,01010503||010112||01030101,9900005965
000002,万科A,1225067794,2025年年度报告,2026-04-01,1774972800000,https://static.cninfo.com.cn/finalpage/2026-04-01/1225067794.PDF,6540,SZZB,01010503||010112||010301,gssz0000002
000002,万科A,1225067793,2025年年度报告摘要,2026-04-01,1774972800000,https://static.cninfo.com.cn/finalpage/2026-04-01/1225067793.PDF,433,SZZB,01010503||010112||010301,gssz0000002
000002,万科A,1222974139,2024年年度报告,2025-04-01,1743436800000,https://static.cninfo.com.cn/finalpage/2025-04-01/1222974139.PDF,9677,SZZB,01010503||010112||010301,gssz0000002
000002,万科A,1222974110,2024年年度报告摘要,2025-04-01,1743436800000,https://static.cninfo.com.cn/finalpage/2025-04-01/1222974110.PDF,951,SZZB,01010503||010112||010301,gssz0000002
000002,万  科Ａ,1219487237,2023年年度报告,2024-03-29,1711641600000,https://static.cninfo.com.cn/finalpage/2024-03-29/1219487237.PDF,10743,SZZB,01010503||010112||010301,gssz0000002
000002,万科A,1219444700,2023年年度报告摘要,2024-03-29,1711641600000,https://static.cninfo.com.cn/finalpage/2024-03-29/1219444700.PDF,997,SZZB,01010503||010112||010301,gssz0000002
000002,万科A,1216273938,2022年年度报告,2023-03-31,1680192000000,https://static.cninfo.com.cn/finalpage/2023-03-31/1216273938.PDF,9914,SZZB,01010503||010112||010301,gssz0000002
000002,万科A,1216273928,2022年年度报告摘要,2023-03-31,1680192000000,https://static.cninfo.com.cn/finalpage/2023-03-31/1216273928.PDF,948,SZZB,01010503||010112||010301,gssz0000002
000002,万科A,1212750453,2021年年度报告摘要,2022-03-31,1648656000000,https://static.cninfo.com.cn/finalpage/2022-03-31/1212750453.PDF,705,SZZB,01010503||010112||010301,gssz0000002
000002,万科A,1212750450,2021年年度报告,2022-03-31,1648656000000,https://static.cninfo.com.cn/finalpage/2022-03-31/1212750450.PDF,7766,SZZB,01010503||010112||010301,gssz0000002
000002,万  科Ａ,1209488270,2020年年度报告摘要,2021-03-31,1617120000000,https://static.cninfo.com.cn/finalpage/2021-03-31/1209488270.PDF,816,SZZB,01010503||010112||01030110,gssz0000002
000002,万  科Ａ,1209488269,2020年年度报告,2021-03-31,1617120000000,https://static.cninfo.com.cn/finalpage/2021-03-31/1209488269.PDF,5512,SZZB,01010503||010112||01030101,gssz0000002
000002,万  科Ａ,1207381090,2019年年度报告摘要,2020-03-18,1584460800000,https://static.cninfo.com.cn/finalpage/2020-03-18/1207381090.PDF,610,SZZB,01010503||010112||01030110,gssz0000002
000002,万  科Ａ,1207381081,2019年年度报告,2020-03-18,1584460800000,https://static.cninfo.com.cn/finalpage/2020-03-18/1207381081.PDF,9959,SZZB,01010503||010112||01030101,gssz0000002
000002,万  科Ａ,1205937912,2018年年度报告,2019-03-26,1553529600000,https://static.cninfo.com.cn/finalpage/2019-03-26/1205937912.PDF,9990,SZZB,01010503||010112||01030101,gssz0000002
000002,万  科Ａ,1205937908,2018年年度报告摘要,2019-03-26,1553529600000,https://static.cninfo.com.cn/finalpage/2019-03-26/1205937908.PDF,488,SZZB,01010503||010112||01030110,gssz0000002
000002,万  科Ａ,1204519142,2017年年度报告摘要,2018-03-27,1522080000000,https://static.cninfo.com.cn/finalpage/2018-03-27/1204519142.PDF,448,SZZB,01010503||010112||01030110,gssz0000002
000002,万  科Ａ,1204519141,2017年年度报告,2018-03-27,1522080000000,https://static.cninfo.com.cn/finalpage/2018-03-27/1204519141.PDF,17085,SZZB,01010503||010112||01030101,gssz0000002
000002,万  科Ａ,1203314633,2015年年度报告（更新后）,2017-04-18,1492444800000,https://static.cninfo.com.cn/finalpage/2017-04-18/1203314633.PDF,5100,SZZB,01010503||010112||01030140,gssz0000002
000002,万  科Ａ,1203197044,2016年年度报告,2017-03-27,1490544000000,https://static.cninfo.com.cn/finalpage/2017-03-27/1203197044.PDF,7094,SZZB,01010503||010112||01030101,gssz0000002
000002,万  科Ａ,1203197028,2016年年度报告摘要,2017-03-27,1490544000000,https://static.cninfo.com.cn/finalpage/2017-03-27/1203197028.PDF,529,SZZB,01010503||010112||01030110,gssz0000002
000002,万  科Ａ,1202041163,2015年年度报告摘要,2016-03-14,1457884800000,https://static.cninfo.com.cn/finalpage/2016-03-14/1202041163.PDF,517,SZZB,01010503||010112||01030110,gssz0000002
000002,万  科Ａ,1202041162,2015年年度报告,2016-03-14,1457884800000,https://static.cninfo.com.cn/finalpage/2016-03-14/1202041162.PDF,5100,SZZB,01010503||010112||01030101,gssz0000002
000002,万  科Ａ,1200767951,2014年年度报告,2015-03-31,1427731200000,https://static.cninfo.com.cn/finalpage/2015-03-31/1200767951.PDF,1613,SZZB,01010503||010112||01030101,gssz0000002
000002,万  科Ａ,1200767944,2014年年度报告摘要,2015-03-31,1427731200000,https://static.cninfo.com.cn/finalpage/2015-03-31/1200767944.PDF,370,SZZB,01010503||010112||01030110,gssz0000002
000002,万  科Ａ,63646582,2013年年度报告,2014-03-07,1394121600000,https://static.cninfo.com.cn/finalpage/2014-03-07/63646582.PDF,5883,SZZB,01010501||010112||01030101,gssz0000002
000002,万  科Ａ,63646577,2013年年度报告摘要,2014-03-07,1394121600000,https://static.cninfo.com.cn/finalpage/2014-03-07/63646577.PDF,390,SZZB,01010501||010112||01030110,gssz0000002
000002,万  科Ａ,62162993,2012年年度报告,2013-02-28,1361980800000,https://static.cninfo.com.cn/finalpage/2013-02-28/62162993.PDF,1848,SZZB,01010501||010112||01030101,gssz0000002
000002,万  科Ａ,62162780,2012年年度报告摘要,2013-02-28,1361980800000,https://static.cninfo.com.cn/finalpage/2013-02-28/62162780.PDF,394,SZZB,01010501||010112||01030110,gssz0000002
000002,万  科Ａ,60660542,2011年年度报告,2012-03-13,1331591400000,https://static.cninfo.com.cn/finalpage/2012-03-13/60660542.PDF,1608,SZZB,01010501||010112||01030101,gssz0000002
000002,万  科Ａ,60660531,2011年年度报告摘要,2012-03-13,1331591400000,https://static.cninfo.com.cn/finalpage/2012-03-13/60660531.PDF,378,SZZB,01010501||010112||01030110,gssz0000002
000002,万  科Ａ,59091433,2010年年度报告,2011-03-08,1299537000000,https://static.cninfo.com.cn/finalpage/2011-03-08/59091433.PDF,4763,SZZB,01010501||010112||01030101,gssz0000002
000002,万  科Ａ,59091432,2010年年度报告摘要,2011-03-08,1299537000000,https://static.cninfo.com.cn/finalpage/2011-03-08/59091432.PDF,944,SZZB,01010501||010112||01030110,gssz0000002
000002,万  科Ａ,57640028,2009年年度报告摘要,2010-03-02,1267482660000,https://static.cninfo.com.cn/finalpage/2010-03-02/57640028.PDF,361,SZZB,01010503||010112||01030110,gssz0000002
000002,万  科Ａ,57640037,2009年年度报告,2010-03-02,1267482600000,https://static.cninfo.com.cn/finalpage/2010-03-02/57640037.PDF,1614,SZZB,01010501||010112||01030101,gssz0000002
000002,万  科Ａ,49990069,2008年年度报告摘要,2009-03-10,1236637830000,https://static.cninfo.com.cn/finalpage/2009-03-10/49990069.PDF,397,SZZB,01010503||010112||01030110,gssz0000002
000002,万  科Ａ,49990068,2008年年度报告,2009-03-10,1236637830000,https://static.cninfo.com.cn/finalpage/2009-03-10/49990068.PDF,1333,SZZB,01010503||010112||01030101,gssz0000002
000002,万  科Ａ,38155887,2007年年度报告摘要,2008-03-21,1206052230000,https://static.cninfo.com.cn/finalpage/2008-03-21/38155887.PDF,473,SZZB,01010503||010112||01030110,gssz0000002
000002,万  科Ａ,38155886,2007年年度报告,2008-03-21,1206052230000,https://static.cninfo.com.cn/finalpage/2008-03-21/38155886.PDF,967,SZZB,01010503||010112||01030101,gssz0000002
000002,万  科Ｂ,28988651,2006年年度报告（英文版）（调整后）,2007-06-12,1181601030000,https://static.cninfo.com.cn/finalpage/2007-06-12/28988651.PDF,831,SZZB,01010501||010112||01030120,gssz0000002
000002,万  科Ａ,28988648,2006年年度报告（调整后）,2007-06-12,1181601030000,https://static.cninfo.com.cn/finalpage/2007-06-12/28988648.PDF,905,SZZB,01010501||010112||01030101,gssz0000002
000002,万  科Ｂ,21601961,2006年年度报告（英文版）,2007-03-20,1174343430000,https://static.cninfo.com.cn/finalpage/2007-03-20/21601961.PDF,831,SZZB,01010503||010112||01030120,gssz0000002
000002,万  科Ａ,21601950,2006年年度报告摘要,2007-03-20,1174343430000,https://static.cninfo.com.cn/finalpage/2007-03-20/21601950.PDF,348,SZZB,01010503||010112||01030110,gssz0000002
000002,万  科Ａ,21601900,2006年年度报告,2007-03-20,1174343430000,https://static.cninfo.com.cn/finalpage/2007-03-20/21601900.PDF,1161,SZZB,01010503||010112||01030101,gssz0000002
000002,万  科Ａ,16589373,万 科 Ｂ2005年年度报告摘要（英文）,2006-03-21,1142893216000,https://static.cninfo.com.cn/finalpage/2006-03-21/16589373.PDF,43,SZZB,01030110||01010501||010112,gssz0000002
000002,万  科Ａ,16589362,G 万科Ａ2005年年度报告摘要,2006-03-21,1142893215000,https://static.cninfo.com.cn/finalpage/2006-03-21/16589362.PDF,287,SZZB,01030110||01010501||010112,gssz0000002
000002,万  科Ａ,16589370,万 科 Ｂ2005年年度报告（英文）,2006-03-21,1142892653000,https://static.cninfo.com.cn/finalpage/2006-03-21/16589370.PDF,430,SZZB,01030120||01010501||010112,gssz0000002
000002,万  科Ａ,16589351,G 万科Ａ2005年年度报告,2006-03-21,1142892601000,https://static.cninfo.com.cn/finalpage/2006-03-21/16589351.PDF,710,SZZB,01030101||01010501||010112,gssz0000002
000002,万  科Ａ,15202210,万 科 Ａ2004年年度报告的补充公告,2005-04-09,1113000352000,https://static.cninfo.com.cn/finalpage/2005-04-09/15202210.PDF,10,SZZB,01030130||01010501||010112,gssz0000002
000002,万  科Ａ,15157696,万 科 Ａ2004年年度报告摘要的更正说明,2005-03-30,1112137008000,https://static.cninfo.com.cn/finalpage/2005-03-30/15157696.PDF,8,SZZB,01030140||01010501||010112,gssz0000002
000002,万  科Ａ,15124083,万 科 Ａ2004年年度报告,2005-03-22,1111442436000,https://static.cninfo.com.cn/finalpage/2005-03-22/15124083.PDF,318,SZZB,01030101||01010501||010112,gssz0000002
000002,万  科Ａ,15124872,万 科 Ａ2004年年度报告摘要,2005-03-22,1111442404000,https://static.cninfo.com.cn/finalpage/2005-03-22/15124872.PDF,132,SZZB,01030110||01010501||010112,gssz0000002
000002,万  科Ａ,15124390,万 科 Ａ2004年年度报告（英文）,2005-03-22,1111442400000,https://static.cninfo.com.cn/finalpage/2005-03-22/15124390.PDF,223,SZZB,01030120||01010501||010112,gssz0000002
000002,万  科Ａ,13759739,万 科 Ａ2003年年度报告,2004-03-09,1078783731000,https://static.cninfo.com.cn/finalpage/2004-03-09/13759739.PDF,291,SZZB,01030101||01010501||010112,gssz0000002
000002,万  科Ａ,13759752,万 科 Ａ2003年年度报告摘要,2004-03-09,1078783578000,https://static.cninfo.com.cn/finalpage/2004-03-09/13759752.PDF,114,SZZB,01030110||01010501||010112,gssz0000002
000002,万  科Ａ,13759748,万 科 Ａ2003年年度报告（英文版）,2004-03-09,1078783398000,https://static.cninfo.com.cn/finalpage/2004-03-09/13759748.PDF,310,SZZB,01030120||01010501||010112,gssz0000002
000002,万  科Ａ,10249621,万 科 Ａ2002年年度报告（英文版）,2003-03-18,1047939418000,https://static.cninfo.com.cn/finalpage/2003-03-18/10249621.PDF,247,SZZB,01030120||01010501||010112,gssz0000002
000002,万  科Ａ,10249618,万 科 Ａ2002年年度报告,2003-03-18,1047939359000,https://static.cninfo.com.cn/finalpage/2003-03-18/10249618.PDF,333,SZZB,01030101||01010501||010112,gssz0000002
000002,万  科Ａ,10249853,万 科 Ａ2002年年度报告摘要,2003-03-18,1047938400000,https://static.cninfo.com.cn/finalpage/2003-03-18/10249853.PDF,107,SZZB,01030110||01010501||010112,gssz0000002
000002,万  科Ａ,552641,万科企业股份有限公司2001年年度报告摘要,2002-03-14,1016113430000,https://static.cninfo.com.cn/finalpage/2002-03-14/552641.html,0,SZZB,01030110||01010501||010112,gssz0000002
000001,中国平安,1225038326,中国平安2025年年度报告摘要,2026-03-27,1774540800000,https://static.cninfo.com.cn/finalpage/2026-03-27/1225038326.PDF,728,SHZB,01010503||010113||010301,9900002221
000001,中国平安,1225038263,中国平安2025年年度报告,2026-03-27,1774540800000,https://static.cninfo.com.cn/finalpage/2026-03-27/1225038263.PDF,9276,SHZB,01010503||010113||010301,9900002221
000001,中国平安,1225023541,中国平安：平安银行股份有限公司2025年年度报告摘要,2026-03-21,1774022400000,https://static.cninfo.com.cn/finalpage/2026-03-21/1225023541.PDF,634,SHZB,01010503||010113||010301,9900002221
000001,中国平安,1222847467,中国平安2024年年度报告摘要,2025-03-20,1742400000000,https://static.cninfo.com.cn/finalpage/2025-03-20/1222847467.PDF,576,SHZB,01010503||010113||010301,9900002221
000001,中国平安,1222847447,中国平安2024年年度报告,2025-03-20,1742400000000,https://static.cninfo.com.cn/finalpage/2025-03-20/1222847447.PDF,11273,SHZB,01010503||010113||010301,9900002221
000001,中国平安,1222807195,中国平安：平安银行股份有限公司2024年年度报告摘要,2025-03-15,1741968000000,https://static.cninfo.com.cn/finalpage/2025-03-15/1222807195.PDF,909,SHZB,01010503||010113||010301,9900002221
000001,中国平安,1219376077,中国平安2023年年度报告摘要,2024-03-22,1711036800000,https://static.cninfo.com.cn/finalpage/2024-03-22/1219376077.PDF,640,SHZB,01010503||010113||010301,9900002221
000001,中国平安,1219376072,中国平安2023年年度报告,2024-03-22,1711036800000,https://static.cninfo.com.cn/finalpage/2024-03-22/1219376072.PDF,7057,SHZB,01010503||010113||010301,9900002221
000001,中国平安,1219307141,中国平安：平安银行股份有限公司2023年年度报告摘要,2024-03-15,1710432000000,https://static.cninfo.com.cn/finalpage/2024-03-15/1219307141.PDF,1386,SHZB,01010503||010113||010301,9900002221
000001,中国平安,1216129509,中国平安2022年年度报告摘要,2023-03-16,1678896000000,https://static.cninfo.com.cn/finalpage/2023-03-16/1216129509.PDF,780,SHZB,01010503||010113||010301,9900002221
000001,中国平安,1216129433,中国平安2022年年度报告,2023-03-16,1678896000000,https://static.cninfo.com.cn/finalpage/2023-03-16/1216129433.PDF,8089,SHZB,01010503||010113||010301,9900002221
000001,中国平安,1216074525,平安银行股份有限公司2022年年度报告摘要,2023-03-09,1678291200000,https://static.cninfo.com.cn/finalpage/2023-03-09/1216074525.PDF,878,SHZB,01010503||010113||010301,9900002221
000001,中国平安,1212609975,中国平安2021年年度报告,2022-03-18,1647532800000,https://static.cninfo.com.cn/finalpage/2022-03-18/1212609975.PDF,7518,SHZB,01010503||010113||010301,9900002221
000001,中国平安,1212609968,中国平安2021年年度报告摘要,2022-03-18,1647532800000,https://static.cninfo.com.cn/finalpage/2022-03-18/1212609968.PDF,826,SHZB,01010503||010113||010301,9900002221
000001,中国平安,1209239168,中国平安2020年年度报告,2021-02-04,1612368000000,https://static.cninfo.com.cn/finalpage/2021-02-04/1209239168.PDF,7797,SHZB,010113||01010503||01030101,9900002221
000001,中国平安,1209239167,中国平安2020年年度报告摘要,2021-02-04,1612368000000,https://static.cninfo.com.cn/finalpage/2021-02-04/1209239167.PDF,1002,SHZB,010113||01010503||01030110,9900002221
000001,中国平安,1209224640,平安银行股份有限公司2020年年度报告摘要,2021-02-02,1612195200000,https://static.cninfo.com.cn/finalpage/2021-02-02/1209224640.PDF,2214,SHZB,010113||01010503||01030110,9900002221
000001,中国平安,1207316215,2019年年度报告摘要,2020-02-21,1582214400000,https://static.cninfo.com.cn/finalpage/2020-02-21/1207316215.PDF,659,SHZB,010113||01030110||01010501,9900002221
000001,中国平安,1207316204,2019年年度报告,2020-02-21,1582214400000,https://static.cninfo.com.cn/finalpage/2020-02-21/1207316204.PDF,8670,SHZB,010113||01030101||01010501,9900002221
000001,中国平安,1207305534,平安银行股份有限公司2019年年度报告摘要,2020-02-14,1581609600000,https://static.cninfo.com.cn/finalpage/2020-02-14/1207305534.PDF,882,SHZB,01010503||010113||01030110,9900002221
000001,中国平安,1205895402,2018年年度报告,2019-03-13,1552406400000,https://static.cninfo.com.cn/finalpage/2019-03-13/1205895402.PDF,7536,SHZB,01010501||010113||01030101,9900002221
000001,中国平安,1205895394,2018年年度报告摘要,2019-03-13,1552406400000,https://static.cninfo.com.cn/finalpage/2019-03-13/1205895394.PDF,636,SHZB,01010501||010113||01030110,9900002221
000001,中国平安,1205881384,平安银行股份有限公司2018年年度报告摘要,2019-03-07,1551888000000,https://static.cninfo.com.cn/finalpage/2019-03-07/1205881384.PDF,913,SHZB,01010503||010113||01030110,9900002221
000001,中国平安,1204495862,2017年年度报告,2018-03-21,1521561600000,https://static.cninfo.com.cn/finalpage/2018-03-21/1204495862.PDF,4423,SHZB,01010503||010113||01030101,9900002221
000001,中国平安,1204495850,2017年年度报告摘要,2018-03-21,1521561600000,https://static.cninfo.com.cn/finalpage/2018-03-21/1204495850.PDF,535,SHZB,01010503||010113||01030110,9900002221
000001,中国平安,1204477642,平安银行股份有限公司2017年年度报告摘要,2018-03-15,1521043200000,https://static.cninfo.com.cn/finalpage/2018-03-15/1204477642.PDF,1046,SHZB,01010503||010113||01030110,9900002221
000001,中国平安,1203187978,2016年年度报告,2017-03-23,1490198400000,https://static.cninfo.com.cn/finalpage/2017-03-23/1203187978.PDF,2920,SHZB,01010501||010113||01030101,9900002221
000001,中国平安,1203187965,2016年年度报告摘要,2017-03-23,1490198400000,https://static.cninfo.com.cn/finalpage/2017-03-23/1203187965.PDF,543,SHZB,01010501||010113||01030110,9900002221
000001,中国平安,1202048352,2015年年度报告摘要,2016-03-16,1458057600000,https://static.cninfo.com.cn/finalpage/2016-03-16/1202048352.PDF,621,SHZB,01010501||010113||01030110,9900002221
000001,中国平安,1202048336,2015年年度报告,2016-03-16,1458057600000,https://static.cninfo.com.cn/finalpage/2016-03-16/1202048336.PDF,3036,SHZB,01010501||010113||01030101,9900002221
